"id","formula_masters_id","equipment_machine_id","equipment_machine_unit","tag_name","em_qty","topic_number","users_id","record_status","created_at","updated_at"
"2793","MF2406014","MC002","-","","1","2","","1","2024-06-24 06:08:47","2024-06-24 06:09:09"
"2794","MF2406014","MC003","-","","1","2","","1","2024-06-24 06:08:59","2024-06-24 06:09:09"
"2795","MF2406014","MC004","-","","1","2","","1","2024-06-24 06:09:03","2024-06-24 06:09:10"
"2796","MF2406014","EM001","-","","1","2","","1","2024-06-24 06:09:05","2024-06-24 06:09:11"
"2797","MF2406014","MC005","-","","1","8","","1","2024-06-24 06:59:50","2024-06-24 07:00:00"
"2798","MF2406014","MC006","-","","1","8","","1","2024-06-24 06:59:53","2024-06-24 07:00:01"
"2799","MF2406014","MC007","-","","1","8","","1","2024-06-24 06:59:55","2024-06-24 07:00:02"
"2800","MF2406014","MC008","-","","1","8","","1","2024-06-24 06:59:57","2024-06-24 07:00:03"
"2801","MF2406014","MC009","-","","1","8","","1","2024-06-24 06:59:59","2024-06-24 07:00:04"
"2802","MF2406016","EM001","-","","1","2","","1","2024-06-26 06:13:34","2024-06-26 06:13:51"
"2803","MF2406016","LT001","-","","1","2","","1","2024-06-26 06:13:36","2024-06-26 06:13:52"
"2804","MF2406016","LT002","-","","1","2","","1","2024-06-26 06:13:38","2024-06-26 06:13:53"
"2805","MF2406016","MC001","-","","1","2","","1","2024-06-26 06:13:40","2024-06-26 06:13:54"
"2806","MF2406016","MC002","-","","1","2","","1","2024-06-26 06:13:41","2024-06-26 06:13:55"
"2807","MF2406016","MC003","-","","1","2","","1","2024-06-26 06:13:46","2024-06-26 06:13:56"
"2808","MF2406016","MC004","-","","1","2","","1","2024-06-26 06:13:49","2024-06-26 06:13:57"
"2809","MF2406016","MC005","-","","1","8","","1","2024-06-26 06:14:44","2024-06-26 06:14:55"
"2810","MF2406016","MC006","-","","1","8","","1","2024-06-26 06:14:46","2024-06-26 06:14:56"
"2811","MF2406016","MC007","-","","1","8","","1","2024-06-26 06:14:49","2024-06-26 06:14:57"
"2812","MF2406016","MC008","-","","1","8","","1","2024-06-26 06:14:51","2024-06-26 06:14:58"
"2813","MF2406016","MC009","-","","1","8","","1","2024-06-26 06:14:53","2024-06-26 06:14:59"
"2814","MF2406017","EM001","-","","1","2","","1","2024-06-27 06:11:53","2024-06-27 06:12:06"
"2815","MF2406017","LT001","-","","1","2","","1","2024-06-27 06:11:55","2024-06-27 06:12:07"
"2816","MF2406017","LT002","-","","1","2","","1","2024-06-27 06:11:56","2024-06-27 06:12:08"
"2817","MF2406017","MC001","-","","1","2","","1","2024-06-27 06:11:58","2024-06-27 06:12:09"
"2818","MF2406017","MC002","-","","1","2","","1","2024-06-27 06:12:00","2024-06-27 06:12:10"
"2819","MF2406017","MC003","-","","1","2","","1","2024-06-27 06:12:02","2024-06-27 06:12:11"
"2820","MF2406017","MC004","-","","1","2","","1","2024-06-27 06:12:04","2024-06-27 06:12:13"
"2821","MF2406017","MC005","-","","1","8","","1","2024-06-27 06:20:35","2024-06-27 06:20:55"
"2822","MF2406017","MC006","-","","1","8","","1","2024-06-27 06:20:38","2024-06-27 06:20:57"
"2823","MF2406017","MC007","-","","1","8","","1","2024-06-27 06:20:42","2024-06-27 06:21:00"
"2824","MF2406017","MC008","-","","1","8","","1","2024-06-27 06:20:49","2024-06-27 06:21:01"
"2825","MF2406017","MC009","-","","1","8","","1","2024-06-27 06:20:52","2024-06-27 06:21:02"
"2826","MF2406018","LT001","-","","1","2","","1","2024-06-27 08:53:55","2024-06-27 08:54:08"
"2827","MF2406018","LT002","-","","1","2","","1","2024-06-27 08:53:57","2024-06-27 08:54:09"
"2828","MF2406018","MC001","-","","1","2","","1","2024-06-27 08:53:58","2024-06-27 08:54:10"
"2829","MF2406018","MC002","-","","1","2","","1","2024-06-27 08:53:59","2024-06-27 08:54:11"
"2830","MF2406018","MC003","-","","1","2","","1","2024-06-27 08:54:02","2024-06-27 08:54:11"
"2831","MF2406018","MC004","-","","1","2","","1","2024-06-27 08:54:04","2024-06-27 08:54:12"
"2832","MF2406018","EM001","-","","1","2","","1","2024-06-27 08:54:06","2024-06-27 08:54:12"
"2833","MF2406018","MC005","-","","1","8","","1","2024-06-27 10:28:28","2024-06-27 10:28:43"
"2834","MF2406018","MC006","-","","1","8","","1","2024-06-27 10:28:30","2024-06-27 10:28:44"
"2835","MF2406018","MC007","-","","1","8","","1","2024-06-27 10:28:32","2024-06-27 10:28:47"
"2836","MF2406018","MC008","-","","1","8","","1","2024-06-27 10:28:35","2024-06-27 10:28:48"
"2837","MF2406018","MC009","-","","1","8","","1","2024-06-27 10:28:39","2024-06-27 10:28:49"
"2838","MF2407001","EM001","-","","1","2","","1","2024-07-01 02:54:53","2024-07-01 02:55:07"
"2839","MF2407001","LT001","-","","1","2","","1","2024-07-01 02:54:55","2024-07-01 02:55:08"
"2840","MF2407001","LT002","-","","1","2","","1","2024-07-01 02:54:56","2024-07-01 02:55:09"
"2841","MF2407001","MC001","-","","1","2","","1","2024-07-01 02:54:58","2024-07-01 02:55:10"
"2842","MF2407001","MC002","-","","1","2","","1","2024-07-01 02:55:00","2024-07-01 02:55:12"
"2843","MF2407001","MC003","-","","1","2","","1","2024-07-01 02:55:02","2024-07-01 02:55:13"
"2844","MF2407001","MC004","-","","1","2","","1","2024-07-01 02:55:05","2024-07-01 02:55:14"
"2845","MF2407001","MC005","-","","1","8","","1","2024-07-01 03:19:25","2024-07-01 03:19:35"
"2846","MF2407001","MC006","-","","1","8","","1","2024-07-01 03:19:27","2024-07-01 03:19:36"
"2847","MF2407001","MC007","-","","1","8","","1","2024-07-01 03:19:29","2024-07-01 03:19:37"
"2848","MF2407001","MC008","-","","1","8","","1","2024-07-01 03:19:31","2024-07-01 03:19:38"
"2849","MF2407001","MC009","-","","1","8","","1","2024-07-01 03:19:34","2024-07-01 03:19:39"
"2850","MF2407003","EM001","-","","1","2","","1","2024-07-03 08:42:36","2024-07-03 08:43:05"
"2851","MF2407003","LT001","-","","1","2","","1","2024-07-03 08:42:38","2024-07-03 08:43:06"
"2852","MF2407003","LT002","-","","1","2","","1","2024-07-03 08:42:49","2024-07-03 08:43:07"
"2853","MF2407003","MC001","-","","1","2","","1","2024-07-03 08:42:55","2024-07-03 08:43:08"
"2854","MF2407003","MC002","-","","1","2","","1","2024-07-03 08:42:59","2024-07-03 08:43:09"
"2855","MF2407003","MC003","-","","1","2","","1","2024-07-03 08:43:01","2024-07-03 08:43:11"
"2856","MF2407003","MC004","-","","1","2","","1","2024-07-03 08:43:02","2024-07-03 08:43:12"
"2857","MF2407006","EM001","-","","1","2","","1","2024-07-09 06:41:11","2024-07-09 06:42:11"
"2858","MF2407006","LT001","-","","1","2","","1","2024-07-09 06:41:12","2024-07-09 06:42:12"
"2859","MF2407006","LT002","-","","1","2","","1","2024-07-09 06:41:14","2024-07-09 06:42:14"
"2860","MF2407006","MC001","-","","1","2","","1","2024-07-09 06:41:15","2024-07-09 06:42:15"
"2861","MF2407006","MC002","-","","1","2","","1","2024-07-09 06:41:17","2024-07-09 06:42:16"
"2862","MF2407006","MC003","-","","1","2","","1","2024-07-09 06:41:19","2024-07-09 06:42:17"
"2863","MF2407006","MC004","-","","1","2","","1","2024-07-09 06:41:21","2024-07-09 06:42:18"
"2864","MF2407006","MC005","-","","1","8","","1","2024-07-09 06:42:33","2024-07-09 06:42:44"
"2865","MF2407006","MC006","-","","1","8","","1","2024-07-09 06:42:35","2024-07-09 06:42:45"
"2866","MF2407006","MC007","-","","1","8","","1","2024-07-09 06:42:37","2024-07-09 06:42:45"
"2867","MF2407006","MC008","-","","1","8","","1","2024-07-09 06:42:39","2024-07-09 06:42:46"
"2868","MF2407006","MC009","-","","1","8","","1","2024-07-09 06:42:42","2024-07-09 06:42:48"
"2869","MF2407007","EM001","-","","1","2","","1","2024-07-17 02:16:11","2024-07-17 02:16:26"
"2870","MF2407007","LT001","-","","1","2","","1","2024-07-17 02:16:13","2024-07-17 02:16:27"
"2871","MF2407007","LT002","-","","1","2","","1","2024-07-17 02:16:16","2024-07-17 02:16:28"
"2872","MF2407007","MC001","-","","1","2","","1","2024-07-17 02:16:18","2024-07-17 02:16:29"
"2873","MF2407007","MC002","-","","1","2","","1","2024-07-17 02:16:20","2024-07-17 02:16:34"
"2874","MF2407007","MC003","-","","1","2","","1","2024-07-17 02:16:23","2024-07-17 02:16:35"
"2875","MF2407007","MC004","-","","1","2","","1","2024-07-17 02:16:25","2024-07-17 02:16:35"
"2876","MF2407007","MC005","-","","1","8","","1","2024-07-17 02:25:03","2024-07-17 02:25:14"
"2877","MF2407007","MC006","-","","1","8","","1","2024-07-17 02:25:05","2024-07-17 02:25:15"
"2878","MF2407007","MC007","-","","1","8","","1","2024-07-17 02:25:07","2024-07-17 02:25:16"
"2879","MF2407007","MC008","-","","1","8","","1","2024-07-17 02:25:10","2024-07-17 02:25:17"
"2880","MF2407007","MC009","-","","1","8","","1","2024-07-17 02:25:12","2024-07-17 02:25:19"
"2881","MF2407008","EM001","-","","1","2","","1","2024-07-19 02:45:38","2024-07-19 02:45:50"
"2882","MF2407008","LT001","-","","1","2","","1","2024-07-19 02:45:39","2024-07-19 02:45:50"
"2883","MF2407008","LT002","-","","1","2","","1","2024-07-19 02:45:41","2024-07-19 02:45:51"
"2884","MF2407008","MC001","-","","1","2","","1","2024-07-19 02:45:42","2024-07-19 02:45:52"
"2885","MF2407008","MC002","-","","1","2","","1","2024-07-19 02:45:44","2024-07-19 02:45:53"
"2886","MF2407008","MC003","-","","1","2","","1","2024-07-19 02:45:46","2024-07-19 02:45:54"
"2887","MF2407008","MC004","-","","1","2","","1","2024-07-19 02:45:48","2024-07-19 02:45:54"
"2888","MF2407008","MC005","-","","1","8","","1","2024-07-19 02:46:06","2024-07-19 02:46:15"
"2889","MF2407008","MC006","-","","1","8","","1","2024-07-19 02:46:08","2024-07-19 02:46:16"
"2890","MF2407008","MC007","-","","1","8","","1","2024-07-19 02:46:10","2024-07-19 02:46:16"
"2891","MF2407008","MC008","-","","1","8","","1","2024-07-19 02:46:12","2024-07-19 02:46:17"
"2892","MF2407008","MC009","-","","1","8","","1","2024-07-19 02:46:14","2024-07-19 02:46:18"
"2893","MF2407009","MC005","-","","1","8","","1","2024-07-25 10:50:33","2024-07-25 10:50:42"
"2894","MF2407009","MC006","-","","1","8","","1","2024-07-25 10:50:36","2024-07-25 10:50:43"
"2895","MF2407009","MC007","-","","1","8","","1","2024-07-25 10:50:38","2024-07-25 10:50:44"
"2896","MF2407009","MC008","-","","1","8","","1","2024-07-25 10:50:39","2024-07-25 10:50:45"
"2897","MF2407009","MC009","-","","1","8","","1","2024-07-25 10:50:41","2024-07-25 10:50:46"
"2898","MF2407009","EM001","-","","1","2","","1","2024-07-25 10:50:57","2024-07-25 10:51:09"
"2899","MF2407009","LT001","-","","1","2","","1","2024-07-25 10:50:59","2024-07-25 10:51:09"
"2900","MF2407009","LT002","-","","1","2","","1","2024-07-25 10:51:01","2024-07-25 10:51:10"
"2901","MF2407009","MC001","-","","1","2","","1","2024-07-25 10:51:02","2024-07-25 10:51:11"
"2902","MF2407009","MC002","-","","1","2","","1","2024-07-25 10:51:03","2024-07-25 10:51:12"
"2903","MF2407009","MC003","-","","1","2","","1","2024-07-25 10:51:06","2024-07-25 10:51:13"
"2904","MF2407009","MC004","-","","1","2","","1","2024-07-25 10:51:07","2024-07-25 10:51:14"
"2905","MF2407011","LT001","-","","1","2","","1","2024-07-30 02:02:18","2024-07-30 02:02:35"
"2906","MF2407011","LT002","-","","1","2","","1","2024-07-30 02:02:20","2024-07-30 02:02:35"
"2907","MF2407011","MC001","-","","1","2","","1","2024-07-30 02:02:21","2024-07-30 02:02:36"
"2908","MF2407011","MC002","-","","1","2","","1","2024-07-30 02:02:23","2024-07-30 02:02:37"
"2909","MF2407011","MC003","-","","1","2","","1","2024-07-30 02:02:26","2024-07-30 02:02:37"
"2910","MF2407011","MC004","-","","1","2","","1","2024-07-30 02:02:29","2024-07-30 02:02:38"
"2911","MF2407011","EM001","-","","1","2","","1","2024-07-30 02:02:31","2024-07-30 02:02:39"
"2912","MF2407012","LT001","-","","1","2","","1","2024-07-30 02:32:11","2024-07-30 02:33:23"
"2913","MF2407012","LT002","-","","1","2","","1","2024-07-30 02:32:13","2024-07-30 02:33:24"
"2914","MF2407012","MC001","-","","1","2","","1","2024-07-30 02:32:17","2024-07-30 02:33:22"
"2915","MF2407012","MC002","-","","1","2","","1","2024-07-30 02:32:20","2024-07-30 02:33:21"
"2916","MF2407012","MC003","-","","1","2","","1","2024-07-30 02:32:31","2024-07-30 02:33:20"
"2917","MF2407012","MC004","-","","1","2","","1","2024-07-30 02:32:37","2024-07-30 02:33:19"
"2918","MF2407012","EM001","-","","1","2","","1","2024-07-30 02:33:16","2024-07-30 02:33:19"
"2919","MF2407013","LT001","-","","1","2","","1","2024-07-30 02:45:03","2024-07-30 02:45:20"
"2920","MF2407013","LT002","-","","1","2","","1","2024-07-30 02:45:04","2024-07-30 02:45:21"
"2921","MF2407013","MC001","-","","1","2","","1","2024-07-30 02:45:07","2024-07-30 02:45:21"
"2922","MF2407013","MC002","-","","1","2","","1","2024-07-30 02:45:11","2024-07-30 02:45:22"
"2923","MF2407013","MC003","-","","1","2","","1","2024-07-30 02:45:14","2024-07-30 02:45:22"
"2924","MF2407013","MC004","-","","1","2","","1","2024-07-30 02:45:17","2024-07-30 02:45:23"
"2925","MF2407013","EM001","-","","1","2","","1","2024-07-30 02:45:18","2024-07-30 02:45:24"
"2926","MF2407014","LT001","-","","1","2","","1","2024-07-30 02:52:20","2024-07-30 02:52:38"
"2927","MF2407014","LT002","-","","1","2","","1","2024-07-30 02:52:21","2024-07-30 02:52:37"
"2928","MF2407014","MC001","-","","1","2","","1","2024-07-30 02:52:23","2024-07-30 02:52:36"
"2929","MF2407014","MC002","-","","1","2","","1","2024-07-30 02:52:24","2024-07-30 02:52:36"
"2930","MF2407014","MC003","-","","1","2","","1","2024-07-30 02:52:26","2024-07-30 02:52:35"
"2931","MF2407014","MC004","-","","1","2","","1","2024-07-30 02:52:29","2024-07-30 02:52:34"
"2932","MF2407014","EM001","-","","1","2","","1","2024-07-30 02:52:30","2024-07-30 02:52:34"
"2933","MF2408001","EM001","-","","1","2","","1","2024-08-15 06:32:30","2024-08-15 06:32:46"
"2934","MF2408001","LT001","-","","1","2","","1","2024-08-15 06:32:32","2024-08-15 06:32:52"
"2935","MF2408001","LT002","-","","1","2","","1","2024-08-15 06:32:33","2024-08-15 06:33:05"
"2936","MF2408001","MC001","-","","1","2","","1","2024-08-15 06:32:35","2024-08-15 06:33:06"
"2937","MF2408001","MC002","-","","1","2","","1","2024-08-15 06:32:37","2024-08-15 06:33:12"
"2938","MF2408001","MC003","-","","1","2","","1","2024-08-15 06:32:40","2024-08-15 06:33:13"
"2939","MF2408001","MC004","-","","1","2","","1","2024-08-15 06:32:44","2024-08-15 06:33:17"
"2940","MF2408001","MC005","-","","1","8","","1","2024-08-15 08:45:59","2024-08-15 08:46:10"
"2941","MF2408001","MC006","-","","1","8","","1","2024-08-15 08:46:01","2024-08-15 08:46:11"
"2942","MF2408001","MC007","-","","1","8","","1","2024-08-15 08:46:03","2024-08-15 08:46:12"
"2943","MF2408001","MC008","-","","1","8","","1","2024-08-15 08:46:06","2024-08-15 08:46:13"
"2944","MF2408001","MC009","-","","1","8","","1","2024-08-15 08:46:08","2024-08-15 08:46:14"
"2945","MF2408002","EM001","-","","1","2","","1","2024-08-15 08:47:42","2024-08-15 08:47:53"
"2946","MF2408002","LT001","-","","1","2","","1","2024-08-15 08:47:43","2024-08-15 08:47:54"
"2947","MF2408002","LT002","-","","1","2","","1","2024-08-15 08:47:44","2024-08-15 08:47:55"
"2948","MF2408002","MC001","-","","1","2","","1","2024-08-15 08:47:46","2024-08-15 08:47:55"
"2949","MF2408002","MC002","-","","1","2","","1","2024-08-15 08:47:47","2024-08-15 08:47:56"
"2950","MF2408002","MC003","-","","1","2","","1","2024-08-15 08:47:50","2024-08-15 08:47:57"
"2951","MF2408002","MC004","-","","1","2","","1","2024-08-15 08:47:51","2024-08-15 08:47:58"
"2952","MF2408002","MC005","-","","1","8","","1","2024-08-15 08:53:37","2024-08-15 08:53:50"
"2953","MF2408002","MC006","-","","1","8","","1","2024-08-15 08:53:39","2024-08-15 08:53:51"
"2954","MF2408002","MC007","-","","1","8","","1","2024-08-15 08:53:41","2024-08-15 08:53:52"
"2955","MF2408002","MC008","-","","1","8","","1","2024-08-15 08:53:43","2024-08-15 08:53:53"
"2956","MF2408002","MC009","-","","1","8","","1","2024-08-15 08:53:49","2024-08-15 08:53:54"
"2957","MF2408003","EM001","-","","1","2","","1","2024-08-16 09:54:25","2024-08-16 09:54:50"
"2958","MF2408003","LT001","-","","1","2","","1","2024-08-16 09:54:28","2024-08-16 09:54:51"
"2959","MF2408003","LT002","-","","1","2","","1","2024-08-16 09:54:29","2024-08-16 09:54:52"
"2960","MF2408003","MC001","-","","1","2","","1","2024-08-16 09:54:31","2024-08-16 09:54:53"
"2961","MF2408003","MC002","-","","1","2","","1","2024-08-16 09:54:32","2024-08-16 09:54:54"
"2962","MF2408003","MC003","-","","1","2","","1","2024-08-16 09:54:35","2024-08-16 09:54:55"
"2963","MF2408003","MC004","-","","1","2","","1","2024-08-16 09:54:37","2024-08-16 09:54:56"
"2964","MF2408003","MC005","-","","1","8","","1","2024-08-16 10:34:36","2024-08-16 10:34:46"
"2965","MF2408003","MC006","-","","1","8","","1","2024-08-16 10:34:39","2024-08-16 10:34:47"
"2966","MF2408003","MC007","-","","1","8","","1","2024-08-16 10:34:41","2024-08-16 10:34:48"
"2967","MF2408003","MC008","-","","1","8","","1","2024-08-16 10:34:43","2024-08-16 10:34:48"
"2968","MF2408003","MC009","-","","1","8","","1","2024-08-16 10:34:45","2024-08-16 10:34:49"
"2969","MF2408004","EM001","-","","1","2","","1","2024-08-21 02:14:42","2024-08-21 02:14:59"
"2970","MF2408004","LT001","-","","1","2","","1","2024-08-21 02:14:43","2024-08-21 02:15:00"
"2971","MF2408004","LT002","-","","1","2","","1","2024-08-21 02:14:45","2024-08-21 02:15:01"
"2972","MF2408004","MC001","-","","1","2","","1","2024-08-21 02:14:47","2024-08-21 02:15:02"
"2973","MF2408004","MC002","-","","1","2","","1","2024-08-21 02:14:48","2024-08-21 02:15:03"
"2974","MF2408004","MC003","-","","1","2","","1","2024-08-21 02:14:52","2024-08-21 02:15:04"
"2975","MF2408004","MC004","-","","1","2","","1","2024-08-21 02:14:57","2024-08-21 02:15:06"
"2976","MF2408004","MC005","-","","1","8","","1","2024-08-21 02:23:36","2024-08-21 02:23:46"
"2977","MF2408004","MC006","-","","1","8","","1","2024-08-21 02:23:38","2024-08-21 02:23:47"
"2978","MF2408004","MC007","-","","1","8","","1","2024-08-21 02:23:40","2024-08-21 02:23:48"
"2979","MF2408004","MC008","-","","1","8","","1","2024-08-21 02:23:42","2024-08-21 02:23:53"
"2980","MF2408004","MC009","-","","1","8","","1","2024-08-21 02:23:45","2024-08-21 02:23:54"
"2981","MF2407010","EM001","-","","1","2","","1","2024-08-26 04:20:57","2024-08-26 04:21:14"
"2982","MF2407010","LT001","-","","1","2","","1","2024-08-26 04:20:59","2024-08-26 04:21:16"
"2983","MF2407010","LT002","-","","1","2","","1","2024-08-26 04:21:00","2024-08-26 04:21:17"
"2984","MF2407010","MC001","-","","1","2","","1","2024-08-26 04:21:02","2024-08-26 04:21:18"
"2985","MF2407010","MC002","-","","1","2","","1","2024-08-26 04:21:03","2024-08-26 04:21:19"
"2986","MF2407010","MC003","-","","1","2","","1","2024-08-26 04:21:08","2024-08-26 04:21:20"
"2987","MF2407010","MC004","-","","1","2","","1","2024-08-26 04:21:12","2024-08-26 04:21:21"
"2988","MF2407010","MC005","-","","1","8","","1","2024-08-26 04:22:17","2024-08-26 04:22:26"
"2989","MF2407010","MC006","-","","1","8","","1","2024-08-26 04:22:19","2024-08-26 04:22:27"
"2990","MF2407010","MC007","-","","1","8","","1","2024-08-26 04:22:21","2024-08-26 04:22:27"
"2991","MF2407010","MC008","-","","1","8","","1","2024-08-26 04:22:23","2024-08-26 04:22:30"
"2992","MF2407010","MC009","-","","1","8","","1","2024-08-26 04:22:25","2024-08-26 04:22:31"
"2993","MF2408006","EM001","-","","1","2","","1","2024-08-28 08:07:18","2024-08-28 08:07:32"
"2994","MF2408006","LT001","-","","1","2","","1","2024-08-28 08:07:20","2024-08-28 08:07:33"
"2995","MF2408006","LT002","-","","1","2","","1","2024-08-28 08:07:21","2024-08-28 08:07:34"
"2996","MF2408006","MC001","-","","1","2","","1","2024-08-28 08:07:22","2024-08-28 08:07:35"
"2997","MF2408006","MC002","-","","1","2","","1","2024-08-28 08:07:24","2024-08-28 08:07:36"
"2998","MF2408006","MC003","-","","1","2","","1","2024-08-28 08:07:26","2024-08-28 08:07:37"
