"id","formula_version_lists_id","product_details_id","path_file","file_name","old_file_name","file_detail","link_file","type_file","users_id","created_at","updated_at"
"217","575","410","20230426_150342_572949.jpg","572949.jpg","","Product Version : 2","","2","11","2023-04-26 08:03:42","2023-04-26 08:03:42"
"218","626","404","","-","","Product Version : 2","","2","14","2023-04-26 08:05:33","2023-04-26 08:05:33"
"219","627","297","20230426_152650_65563.jpg","65563.jpg","","Product Version : 7","","2","16","2023-04-26 08:26:51","2023-04-26 08:26:51"
"220","628","444","","-","","Product Version : 2","","2","15","2023-04-26 08:43:13","2023-04-26 08:43:13"
"221","629","477","","-","","Product Version : 1.2","","2","12","2023-04-26 09:24:05","2023-04-26 09:24:05"
"222","630","453","","-","","Product Version : 2","","2","12","2023-04-26 10:29:03","2023-04-26 10:29:03"
"223","588","387","20230426_174749_573694.jpg","573694.jpg","","Product Version : 3","","2","11","2023-04-26 10:47:49","2023-04-26 10:47:49"
"224","615","504","20230426_174819_573703.jpg","573703.jpg","","Product Version : 4","","2","11","2023-04-26 10:48:19","2023-04-26 10:48:19"
"225","545","459","20230426_174844_573707.jpg","573707.jpg","","Product Version : 1","","2","11","2023-04-26 10:48:44","2023-04-26 10:48:44"
"226","638","433","","-","","Product Version : 2","","2","12","2023-04-27 05:09:47","2023-04-27 05:09:47"
"227","639","518","20230427_165728_johnson\s.jpg,JOHNSON\S.jpg","","Product Version : 1","","2","13","2023-04-27 09:57:28","2023-04-27 09:57:28"
"228","428","330","20230427_175443_574342.jpg","574342.jpg","","Product Version : 2","","2","11","2023-04-27 10:54:44","2023-04-27 10:54:44"
"229","681","560","20230428_154343_1682671309127.jpg","1682671309127.jpg","","Product Version : 1","","2","16","2023-04-28 08:43:43","2023-04-28 08:43:43"
"230","578","481","20230428_175405_575158.jpg","575158.jpg","","Product Version : 1","","2","11","2023-04-28 10:54:05","2023-04-28 10:54:05"
"231","578","481","20230428_175427_575159.jpg","575159.jpg","","Product Version : 1","","2","11","2023-04-28 10:54:27","2023-04-28 10:54:27"
"232","608","503","20230428_175530_575175.jpg","575175.jpg","","Product Version : 1","","2","11","2023-04-28 10:55:31","2023-04-28 10:55:31"
"233","598","374","20230428_175648_575198.jpg","575198.jpg","","Product Version : 2","","2","11","2023-04-28 10:56:48","2023-04-28 10:56:48"
"234","614","375","20230428_175728_575197.jpg","575197.jpg","","Product Version : 3","","2","11","2023-04-28 10:57:29","2023-04-28 10:57:29"
"235","551","376","20230428_175755_575199.jpg","575199.jpg","","Product Version : 2","","2","11","2023-04-28 10:57:55","2023-04-28 10:57:55"
"236","695","409","","-","","Product Version : 6","","2","15","2023-05-02 09:32:43","2023-05-02 09:32:43"
"237","696","574","20230502_180049_1.jpg","1.jpg","","Product Version : 2","","2","13","2023-05-02 11:00:49","2023-05-02 11:00:49"
"238","708","462","","-","","Product Version : 2","","2","12","2023-05-02 16:52:52","2023-05-02 16:52:52"
"239","710","387","","-","","Product Version : 4","","2","16","2023-05-03 03:43:22","2023-05-03 03:43:22"
"240","711","587","20230503_112144_35750.jpg","35750.jpg","","Product Version : 1","","2","16","2023-05-03 04:21:45","2023-05-03 04:21:45"
"241","712","588","20230503_174454_cf030523.jpg","CF030523.jpg","","Product Version : 1","","2","12","2023-05-03 10:44:54","2023-05-03 10:44:54"
"242","597","230","20230503_174548_576077.jpg","576077.jpg","","Product Version : 4","","2","11","2023-05-03 10:45:48","2023-05-03 10:45:48"
"243","597","230","20230503_174552_576076.jpg","576076.jpg","","Product Version : 4","","2","11","2023-05-03 10:45:52","2023-05-03 10:45:52"
"244","713","589","20230503_175053_36148.jpg","36148.jpg","","Product Version : 1","","2","16","2023-05-03 10:50:53","2023-05-03 10:50:53"
"245","718","275","","-","","Product Version : 4","","2","16","2023-05-04 07:56:03","2023-05-04 07:56:03"
"246","719","409","","-","","Product Version : 6.1","","2","15","2023-05-04 08:31:53","2023-05-04 08:31:53"
"247","721","503","20230504_174701_s__10936328.jpg","S__10936328.jpg","","Product Version : 2","","2","16","2023-05-04 10:47:01","2023-05-04 10:47:01"
"248","602","499","20230505_092303_577535.jpg","577535.jpg","","Product Version : 1","","2","11","2023-05-05 02:23:03","2023-05-05 02:23:03"
"249","602","499","20230505_092306_577536.jpg","577536.jpg","","Product Version : 1","","2","11","2023-05-05 02:23:07","2023-05-05 02:23:07"
"250","641","520","20230505_092402_577536.jpg","577536.jpg","","Product Version : 1.2","","2","11","2023-05-05 02:24:03","2023-05-05 02:24:03"
"251","641","520","20230505_092407_577535.jpg","577535.jpg","","Product Version : 1.2","","2","11","2023-05-05 02:24:07","2023-05-05 02:24:07"
"252","640","519","20230505_092421_577537.jpg","577537.jpg","","Product Version : 1.2","","2","11","2023-05-05 02:24:21","2023-05-05 02:24:21"
"253","640","519","20230505_092424_577539.jpg","577539.jpg","","Product Version : 1.2","","2","11","2023-05-05 02:24:24","2023-05-05 02:24:24"
"254","510","441","20230505_092507_577551.jpg","577551.jpg","","Product Version : 5","","2","11","2023-05-05 02:25:07","2023-05-05 02:25:07"
"255","609","412","20230505_092540_577556.jpg","577556.jpg","","Product Version : 2","","2","11","2023-05-05 02:25:40","2023-05-05 02:25:40"
"256","603","497","20230505_092639_577538.jpg","577538.jpg","","Product Version : 1.1","","2","11","2023-05-05 02:26:40","2023-05-05 02:26:40"
"257","532","455","20230505_092731_577562.jpg","577562.jpg","","Product Version : 1","","2","11","2023-05-05 02:27:32","2023-05-05 02:27:32"
"258","531","454","20230505_092756_577563.jpg","577563.jpg","","Product Version : 1","","2","11","2023-05-05 02:27:57","2023-05-05 02:27:57"
"259","531","454","20230505_092828_577564.jpg","577564.jpg","","Product Version : 1","","2","11","2023-05-05 02:28:28","2023-05-05 02:28:28"
"260","566","476","20230505_092915_577625.jpg","577625.jpg","","Product Version : 1","","2","11","2023-05-05 02:29:15","2023-05-05 02:29:15"
"261","629","477","20230505_092947_577627.jpg","577627.jpg","","Product Version : 1.2","","2","11","2023-05-05 02:29:47","2023-05-05 02:29:47"
"262","629","477","20230505_092951_577626.jpg","577626.jpg","","Product Version : 1.2","","2","11","2023-05-05 02:29:52","2023-05-05 02:29:52"
"263","725","475","","-","","Product Version : 2","","2","12","2023-05-05 03:48:17","2023-05-05 03:48:17"
"264","726","477","","-","","Product Version : 2","","2","12","2023-05-05 03:50:03","2023-05-05 03:50:03"
"265","727","411","","-","","Product Version : 4","","2","16","2023-05-05 04:05:34","2023-05-05 04:05:34"
"266","728","309","","-","","Product Version : 2","","2","12","2023-05-05 04:12:32","2023-05-05 04:12:32"
"267","730","404","","-","","Product Version : 3","","2","14","2023-05-05 06:51:21","2023-05-05 06:51:21"
"268","725","475","20230508_091627_578859.jpg","578859.jpg","","Product Version : 2","","2","11","2023-05-08 02:16:27","2023-05-08 02:16:27"
"269","564","474","20230508_091700_578860.jpg","578860.jpg","","Product Version : 1","","2","11","2023-05-08 02:17:00","2023-05-08 02:17:00"
"270","726","477","20230508_091727_578861.jpg","578861.jpg","","Product Version : 2","","2","11","2023-05-08 02:17:27","2023-05-08 02:17:27"
"271","613","465","20230508_091754_578782.jpg","578782.jpg","","Product Version : 2","","2","11","2023-05-08 02:17:54","2023-05-08 02:17:54"
"272","635","515","20230508_091825_578787.jpg","578787.jpg","","Product Version : 1","","2","11","2023-05-08 02:18:25","2023-05-08 02:18:25"
"273","612","372","20230508_091914_578797.jpg","578797.jpg","","Product Version : 3","","2","11","2023-05-08 02:19:14","2023-05-08 02:19:14"
"274","611","405","20230508_091951_578798.jpg","578798.jpg","","Product Version : 5","","2","11","2023-05-08 02:19:51","2023-05-08 02:19:51"
"275","521","364","20230508_092025_578806.jpg","578806.jpg","","Product Version : 5","","2","11","2023-05-08 02:20:25","2023-05-08 02:20:25"
"276","607","419","20230508_092053_578811.jpg","578811.jpg","","Product Version : 2","","2","11","2023-05-08 02:20:53","2023-05-08 02:20:53"
"277","733","459","","-","","Product Version : 2","","2","16","2023-05-09 03:59:04","2023-05-09 03:59:04"
"278","734","461","","-","","Product Version : 2","","2","16","2023-05-09 04:00:48","2023-05-09 04:00:48"
"279","735","420","","-","","Product Version : 2.1","","2","16","2023-05-09 04:05:53","2023-05-09 04:05:53"
"280","736","403","","-","","Product Version : 4","","2","14","2023-05-09 06:07:55","2023-05-09 06:07:55"
"281","742","606","20230509_174215_n1.jpg","N1.jpg","","Product Version : 1","","2","13","2023-05-09 10:42:15","2023-05-09 10:42:15"
"282","747","515","","-","","Product Version : 1.1","","2","12","2023-05-10 06:43:05","2023-05-10 06:43:05"
"283","724","597","20230510_145733_580312.jpg","580312.jpg","","Product Version : 1","","2","11","2023-05-10 07:57:33","2023-05-10 07:57:33"
"284","722","595","20230510_145754_580313.jpg","580313.jpg","","Product Version : 6","","2","11","2023-05-10 07:57:55","2023-05-10 07:57:55"
"285","723","596","20230510_145809_580314.jpg","580314.jpg","","Product Version : 1","","2","11","2023-05-10 07:58:09","2023-05-10 07:58:09"
"286","618","464","20230510_145838_580279.jpg","580279.jpg","","Product Version : 2","","2","11","2023-05-10 07:58:38","2023-05-10 07:58:38"
"287","610","388","20230510_145900_580284.jpg","580284.jpg","","Product Version : 3","","2","11","2023-05-10 07:59:00","2023-05-10 07:59:00"
"288","719","409","20230510_145935_580289.jpg","580289.jpg","","Product Version : 6.1","","2","11","2023-05-10 07:59:35","2023-05-10 07:59:35"
"289","681","560","20230510_150005_580292.jpg","580292.jpg","","Product Version : 1","","2","11","2023-05-10 08:00:05","2023-05-10 08:00:05"
"290","644","523","20230510_150023_580293.jpg","580293.jpg","","Product Version : 1","","2","11","2023-05-10 08:00:23","2023-05-10 08:00:23"
"291","498","431","20230510_150050_580301.jpg","580301.jpg","","Product Version : 3","","2","11","2023-05-10 08:00:50","2023-05-10 08:00:50"
"292","749","454","","-","","Product Version : 2","","2","16","2023-05-11 08:00:09","2023-05-11 08:00:09"
"293","750","455","","-","","Product Version : 2","","2","16","2023-05-11 08:01:12","2023-05-11 08:01:12"
"294","717","593","20230511_161424_581145.jpg","581145.jpg","","Product Version : 1","","2","11","2023-05-11 09:14:25","2023-05-11 09:14:25"
"295","716","592","20230511_161448_581146.jpg","581146.jpg","","Product Version : 1","","2","11","2023-05-11 09:14:48","2023-05-11 09:14:48"
"296","625","510","20230511_161521_581154.jpg","581154.jpg","","Product Version : 1","","2","11","2023-05-11 09:15:21","2023-05-11 09:15:21"
"297","615","504","20230511_161548_581162.jpg","581162.jpg","","Product Version : 4","","2","11","2023-05-11 09:15:48","2023-05-11 09:15:48"
"298","596","496","20230511_161617_581192.jpg","581192.jpg","","Product Version : 1","","2","11","2023-05-11 09:16:17","2023-05-11 09:16:17"
"299","595","495","20230511_161638_581191.jpg","581191.jpg","","Product Version : 1","","2","11","2023-05-11 09:16:38","2023-05-11 09:16:38"
"300","752","416","","-","","Product Version : 4.1","","2","13","2023-05-11 09:23:25","2023-05-11 09:23:25"
"301","753","248","","-","","Product Version : 2","","2","14","2023-05-11 09:32:11","2023-05-11 09:32:11"
"302","754","388","","-","","Product Version : 4","","2","14","2023-05-12 05:59:47","2023-05-12 05:59:47"
"303","755","375","20230512_135301_p1.jpg","P1.jpg","","Product Version : 4","","2","13","2023-05-12 06:53:01","2023-05-12 06:53:01"
"304","755","375","20230512_135314_p2.jpg","p2.jpg","","Product Version : 4","","2","13","2023-05-12 06:53:14","2023-05-12 06:53:14"
"305","756","376","20230512_160424_p3.jpg","P3.jpg","","Product Version : 3","","2","13","2023-05-12 09:04:24","2023-05-12 09:04:24"
"306","606","502","20230512_161153_582025.jpg","582025.jpg","","Product Version : 1","","2","11","2023-05-12 09:11:53","2023-05-12 09:11:53"
"307","714","590","20230512_161217_582037.jpg","582037.jpg","","Product Version : 1","","2","11","2023-05-12 09:12:17","2023-05-12 09:12:17"
"308","697","575","20230512_161257_582133.jpg","582133.jpg","","Product Version : 1","","2","11","2023-05-12 09:12:57","2023-05-12 09:12:57"
"309","621","508","20230512_161317_582134.jpg","582134.jpg","","Product Version : 1","","2","11","2023-05-12 09:13:17","2023-05-12 09:13:17"
"310","757","374","","-","","Product Version : 2.1","","2","13","2023-05-12 09:13:34","2023-05-12 09:13:34"
"311","587","489","20230512_161350_582074.jpg","582074.jpg","","Product Version : 1","","2","11","2023-05-12 09:13:50","2023-05-12 09:13:50"
"312","706","584","20230512_161409_582147.jpg","582147.jpg","","Product Version : 1","","2","11","2023-05-12 09:14:09","2023-05-12 09:14:09"
"313","747","515","20230512_161457_582093.jpg","582093.jpg","","Product Version : 1.1","","2","11","2023-05-12 09:14:57","2023-05-12 09:14:57"
"314","638","433","20230512_161533_582094.jpg","582094.jpg","","Product Version : 2","","2","11","2023-05-12 09:15:34","2023-05-12 09:15:34"
"315","637","517","20230512_161547_582095.jpg","582095.jpg","","Product Version : 1","","2","11","2023-05-12 09:15:47","2023-05-12 09:15:47"
"316","623","391","20230512_161655_582105.jpg","582105.jpg","","Product Version : 5.1","","2","11","2023-05-12 09:16:55","2023-05-12 09:16:55"
"317","624","509","20230512_161708_582106.jpg","582106.jpg","","Product Version : 5.2","","2","11","2023-05-12 09:17:08","2023-05-12 09:17:08"
"318","744","608","20230515_102105_582913.jpg","582913.jpg","","Product Version : 1","","2","11","2023-05-15 03:21:06","2023-05-15 03:21:06"
"319","744","608","20230515_102110_582914.jpg","582914.jpg","","Product Version : 1","","2","11","2023-05-15 03:21:10","2023-05-15 03:21:10"
"320","744","608","20230515_102116_582915.jpg","582915.jpg","","Product Version : 1","","2","11","2023-05-15 03:21:16","2023-05-15 03:21:16"
"321","744","608","20230515_102132_582916.jpg","582916.jpg","","Product Version : 1","","2","11","2023-05-15 03:21:32","2023-05-15 03:21:32"
"322","744","608","20230515_102137_582917.jpg","582917.jpg","","Product Version : 1","","2","11","2023-05-15 03:21:37","2023-05-15 03:21:37"
"323","744","608","20230515_102142_582918.jpg","582918.jpg","","Product Version : 1","","2","11","2023-05-15 03:21:42","2023-05-15 03:21:42"
"324","744","608","20230515_102148_582919.jpg","582919.jpg","","Product Version : 1","","2","11","2023-05-15 03:21:48","2023-05-15 03:21:48"
"325","708","462","20230515_102316_582957.jpg","582957.jpg","","Product Version : 2","","2","11","2023-05-15 03:23:17","2023-05-15 03:23:17"
"326","738","602","20230515_102358_582968.jpg","582968.jpg","","Product Version : 1","","2","11","2023-05-15 03:23:59","2023-05-15 03:23:59"
"327","738","602","20230515_102403_582967.jpg","582967.jpg","","Product Version : 1","","2","11","2023-05-15 03:24:03","2023-05-15 03:24:03"
"328","737","601","20230515_102412_582969.jpg","582969.jpg","","Product Version : 1","","2","11","2023-05-15 03:24:12","2023-05-15 03:24:12"
"329","737","601","20230515_102415_582970.jpg","582970.jpg","","Product Version : 1","","2","11","2023-05-15 03:24:15","2023-05-15 03:24:15"
"330","737","601","20230515_102418_582971.jpg","582971.jpg","","Product Version : 1","","2","11","2023-05-15 03:24:18","2023-05-15 03:24:18"
"331","728","309","20230515_102451_582978.jpg","582978.jpg","","Product Version : 2","","2","11","2023-05-15 03:24:51","2023-05-15 03:24:51"
"332","758","613","20230515_110419_j1.jpg","J1.jpg","","Product Version : 1","","2","13","2023-05-15 04:04:19","2023-05-15 04:04:19"
"333","759","606","","-","","Product Version : 1.1","","2","13","2023-05-15 10:15:42","2023-05-15 10:15:42"
"334","767","621","20230516_133538_n1.jpg","N1.jpg","","Product Version : 3","","2","13","2023-05-16 06:35:38","2023-05-16 06:35:38"
"335","469","413","20230516_163028_583954.jpg","583954.jpg","","Product Version : 6","","2","11","2023-05-16 09:30:29","2023-05-16 09:30:29"
"336","710","387","20230516_163114_583990.jpg","583990.jpg","","Product Version : 4","","2","11","2023-05-16 09:31:14","2023-05-16 09:31:14"
"337","768","362","","-","","Product Version : 7","","2","16","2023-05-16 10:07:18","2023-05-16 10:07:18"
"338","769","363","","-","","Product Version : 7","","2","16","2023-05-16 10:08:33","2023-05-16 10:08:33"
"339","770","364","","-","","Product Version : 6.1","","2","16","2023-05-16 10:15:04","2023-05-16 10:15:04"
"340","771","364","","-","","Product Version : 6.2","","2","16","2023-05-16 10:18:07","2023-05-16 10:18:07"
"341","773","466","","-","","Product Version : 2","","2","11","2023-05-17 06:31:15","2023-05-17 06:31:15"
"342","774","465","","-","","Product Version : 3","","2","11","2023-05-17 06:32:15","2023-05-17 06:32:15"
"343","776","476","","-","","Product Version : 2","","2","12","2023-05-17 10:18:15","2023-05-17 10:18:15"
"344","636","516","20230517_174026_584674.jpg","584674.jpg","","Product Version : 1","","2","11","2023-05-17 10:40:26","2023-05-17 10:40:26"
